"No.","Time","Source","Destination","Protocol","Length","Info"
"12490","919.761529","Apple_07:00:43","Broadcast","802.11","85","Probe Request, SN=584, FN=0, Flags=........, SSID=SSID_084482"
"12491","919.843407","Apple_06:58:01","Broadcast","802.11","131","Probe Request, SN=2595, FN=0, Flags=........, SSID=Wildcard (Broadcast)"
"12492","919.942161","NokiaDan_03:24:42","Broadcast","802.11","71","Probe Request, SN=104, FN=0, Flags=........, SSID=SSID_121427"
"12493","920.393207","SamsungE_05:12:68","Broadcast","802.11","134","Probe Request, SN=2, FN=0, Flags=........, SSID=Wildcard (Broadcast)"
"12494","920.808780","NokiaDan_03:24:42","Broadcast","802.11","71","Probe Request, SN=156, FN=0, Flags=........, SSID=SSID_124428"
"12495","920.814904","NokiaDan_03:24:42","Broadcast","802.11","71","Probe Request, SN=157, FN=0, Flags=........, SSID=SSID_124428"
"12496","921.053371","HonHaiPr_09:61:85","Broadcast","802.11","60","Probe Request, SN=3064, FN=0, Flags=........, SSID=Wildcard (Broadcast)"
"12497","921.110124","Lge_07:97:20","Broadcast","802.11","131","Probe Request, SN=2218, FN=0, Flags=........, SSID=Wildcard (Broadcast)"
"12498","921.154122","Lge_07:97:20","Broadcast","802.11","131","Probe Request, SN=2219, FN=0, Flags=........, SSID=Wildcard (Broadcast)"
"12499","921.278503","LgElectr_15:23:18","Broadcast","802.11","100","Probe Request, SN=1193, FN=0, Flags=........, SSID=Wildcard (Broadcast)"
"12500","921.376471","Apple_15:06:14","Broadcast","802.11","131","Probe Request, SN=2296, FN=0, Flags=........, SSID=Wildcard (Broadcast)"
"12501","921.429272","Apple_09:92:03","Broadcast","802.11","143","Probe Request, SN=21, FN=0, Flags=........, SSID=Wildcard (Broadcast)"
"12502","921.478286","5e:0a:5b:07:64:45","Broadcast","802.11","313","Probe Request, SN=1154, FN=0, Flags=........, SSID=SSID_031392"
"12503","921.509168","Apple_08:46:81","Broadcast","802.11","131","Probe Request, SN=575, FN=0, Flags=........, SSID=Wildcard (Broadcast)"
"12504","921.529595","Apple_08:46:81","Broadcast","802.11","131","Probe Request, SN=576, FN=0, Flags=........, SSID=Wildcard (Broadcast)"
"12505","921.588247","Apple_05:61:51","Broadcast","802.11","131","Probe Request, SN=2828, FN=0, Flags=........, SSID=Wildcard (Broadcast)"
"12506","921.613540","Apple_06:77:78","Broadcast","802.11","131","Probe Request, SN=1250, FN=0, Flags=........, SSID=Wildcard (Broadcast)"
"12507","921.736534","Apple_11:12:80","Broadcast","802.11","142","Probe Request, SN=1597, FN=0, Flags=........, SSID=SSID_136369"
"12508","921.745676","Apple_12:59:73","Broadcast","802.11","143","Probe Request, SN=18, FN=0, Flags=........, SSID=Wildcard (Broadcast)"
"12509","921.747794","Apple_09:97:89","Broadcast","802.11","143","Probe Request, SN=17, FN=0, Flags=........, SSID=Wildcard (Broadcast)"
"12510","921.932888","Apple_12:83:75","Broadcast","802.11","143","Probe Request, SN=52, FN=0, Flags=........, SSID=Wildcard (Broadcast)"
"12511","921.941151","Apple_02:38:52","Broadcast","802.11","131","Probe Request, SN=2047, FN=0, Flags=........, SSID=Wildcard (Broadcast)"
"12512","922.401357","Apple_04:76:33","Broadcast","802.11","143","Probe Request, SN=4, FN=0, Flags=........, SSID=Wildcard (Broadcast)"
"12513","922.544801","Apple_07:89:92","Broadcast","802.11","143","Probe Request, SN=21, FN=0, Flags=........, SSID=Wildcard (Broadcast)"
"12514","922.662027","Apple_07:02:61","Broadcast","802.11","142","Probe Request, SN=386, FN=0, Flags=........, SSID=SSID_121498"
"12515","922.663068","Apple_07:02:61","Broadcast","802.11","142","Probe Request, SN=387, FN=0, Flags=........, SSID=SSID_025047"
"12516","922.664338","Apple_07:02:61","Broadcast","802.11","142","Probe Request, SN=388, FN=0, Flags=........, SSID=SSID_019677"
"12517","922.669715","Apple_06:21:49","Broadcast","802.11","143","Probe Request, SN=1, FN=0, Flags=........, SSID=Wildcard (Broadcast)"
"12518","922.814875","Apple_10:52:45","Broadcast","802.11","142","Probe Request, SN=441, FN=0, Flags=........, SSID=SSID_133529"
"12519","922.825412","Apple_10:52:45","Broadcast","802.11","142","Probe Request, SN=442, FN=0, Flags=........, SSID=SSID_133529"
"12520","922.916492","Apple_15:07:30","Broadcast","802.11","142","Probe Request, SN=1642, FN=0, Flags=........, SSID=SSID_133529"
"12521","922.918867","Apple_10:06:86","Broadcast","802.11","85","Probe Request, SN=2706, FN=0, Flags=........, SSID=SSID_032836"
"12522","922.919621","Apple_10:06:86","Broadcast","802.11","85","Probe Request, SN=2707, FN=0, Flags=........, SSID=SSID_022169"
"12523","922.925866","Apple_15:07:30","Broadcast","802.11","142","Probe Request, SN=1643, FN=0, Flags=........, SSID=SSID_133529"
"12524","922.977736","5e:0a:5b:07:64:45","Broadcast","802.11","313","Probe Request, SN=1163, FN=0, Flags=........, SSID=SSID_031392"
"12525","923.047118","HuaweiTe_12:29:34","Broadcast","802.11","131","Probe Request, SN=617, FN=0, Flags=........, SSID=Wildcard (Broadcast)"
"12526","923.067490","HuaweiTe_12:29:34","Broadcast","802.11","131","Probe Request, SN=618, FN=0, Flags=........, SSID=Wildcard (Broadcast)"
"12527","923.111913","SamsungE_11:41:26","Broadcast","802.11","134","Probe Request, SN=2, FN=0, Flags=........, SSID=Wildcard (Broadcast)"
"12528","923.115536","SamsungE_11:86:42","Broadcast","802.11","60","Probe Request, SN=79, FN=0, Flags=........, SSID=Wildcard (Broadcast)"
"12529","923.148483","Apple_14:16:91","Broadcast","802.11","131","Probe Request, SN=3030, FN=0, Flags=........, SSID=Wildcard (Broadcast)"
"12530","923.187024","SonyMobi_10:96:33","Broadcast","802.11","134","Probe Request, SN=1000, FN=0, Flags=........, SSID=Wildcard (Broadcast)"
"12531","923.211288","Apple_15:06:14","Broadcast","802.11","131","Probe Request, SN=2317, FN=0, Flags=........, SSID=Wildcard (Broadcast)"
"12532","923.229993","Apple_15:06:14","Broadcast","802.11","131","Probe Request, SN=2318, FN=0, Flags=........, SSID=Wildcard (Broadcast)"
"12533","923.265470","Apple_13:74:64","Broadcast","802.11","143","Probe Request, SN=21, FN=0, Flags=........, SSID=Wildcard (Broadcast)"
"12534","923.266857","SamsungE_12:50:16","Broadcast","802.11","142","Probe Request, SN=1275, FN=0, Flags=........, SSID=SSID_133529"
"12535","923.306861","SamsungE_12:50:16","Broadcast","802.11","142","Probe Request, SN=1276, FN=0, Flags=........, SSID=SSID_133529"
"12536","923.513556","Apple_02:15:35","Broadcast","802.11","142","Probe Request, SN=3296, FN=0, Flags=........, SSID=SSID_134459"
"12537","923.546116","Apple_03:09:74","Broadcast","802.11","143","Probe Request, SN=1, FN=0, Flags=........, SSID=Wildcard (Broadcast)"
"12538","923.594501","Apple_05:47:95","Broadcast","802.11","131","Probe Request, SN=358, FN=0, Flags=........, SSID=Wildcard (Broadcast)"
"12539","923.610428","Apple_14:87:88","Broadcast","802.11","131","Probe Request, SN=914, FN=0, Flags=........, SSID=Wildcard (Broadcast)"
"12540","923.625768","HuaweiTe_12:29:34","Broadcast","802.11","142","Probe Request, SN=643, FN=0, Flags=........, SSID=SSID_133529"
"12541","923.669143","HuaweiTe_12:29:34","Broadcast","802.11","142","Probe Request, SN=645, FN=0, Flags=........, SSID=SSID_133529"
"12542","923.729512","Apple_15:13:62","Broadcast","802.11","85","Probe Request, SN=3805, FN=0, Flags=........, SSID=SSID_094860"
"12543","923.730362","Apple_15:13:62","Broadcast","802.11","85","Probe Request, SN=3806, FN=0, Flags=........, SSID=SSID_098132"
"12544","923.731118","Apple_15:13:62","Broadcast","802.11","85","Probe Request, SN=3807, FN=0, Flags=........, SSID=SSID_019536"
"12545","923.731863","Apple_15:13:62","Broadcast","802.11","85","Probe Request, SN=3808, FN=0, Flags=........, SSID=SSID_129368"
"12546","924.063802","Apple_14:16:91","Broadcast","802.11","131","Probe Request, SN=3053, FN=0, Flags=........, SSID=Wildcard (Broadcast)"
"12547","924.272635","Apple_09:80:07","Broadcast","802.11","131","Probe Request, SN=2601, FN=0, Flags=........, SSID=Wildcard (Broadcast)"
"12548","924.488247","SamsungE_03:86:97","Broadcast","802.11","252","Probe Request, SN=6, FN=0, Flags=........, SSID=SSID_006475"
"12549","924.490359","SamsungE_03:86:97","Broadcast","802.11","252","Probe Request, SN=7, FN=0, Flags=........, SSID=SSID_120191"
"12550","924.492484","SamsungE_03:86:97","Broadcast","802.11","252","Probe Request, SN=8, FN=0, Flags=........, SSID=SSID_030765"
"12551","924.494619","SamsungE_03:86:97","Broadcast","802.11","252","Probe Request, SN=9, FN=0, Flags=........, SSID=SSID_008243"
"12552","924.496746","SamsungE_03:86:97","Broadcast","802.11","252","Probe Request, SN=10, FN=0, Flags=........, SSID=SSID_099502"
"12553","924.589666","MurataMa_07:71:23","Broadcast","802.11","134","Probe Request, SN=2, FN=0, Flags=........, SSID=Wildcard (Broadcast)"
"12554","924.637739","Apple_11:92:25","Broadcast","802.11","131","Probe Request, SN=2743, FN=0, Flags=........, SSID=Wildcard (Broadcast)"
"12555","924.653981","Apple_11:92:25","Broadcast","802.11","131","Probe Request, SN=2744, FN=0, Flags=........, SSID=Wildcard (Broadcast)"
"12556","924.751284","Apple_00:79:81","Broadcast","802.11","85","Probe Request, SN=329, FN=0, Flags=........, SSID=SSID_059366"
"12557","924.930365","Apple_08:20:20","Broadcast","802.11","134","Probe Request, SN=1, FN=0, Flags=........, SSID=Wildcard (Broadcast)"
"12558","924.946993","Apple_08:20:20","Broadcast","802.11","134","Probe Request, SN=2, FN=0, Flags=........, SSID=Wildcard (Broadcast)"
"12559","925.380968","RimTesti_00:70:39","Broadcast","802.11","72","Probe Request, SN=846, FN=0, Flags=........, SSID=SSID_139625"
"12560","925.381704","RimTesti_00:70:39","Broadcast","802.11","72","Probe Request, SN=847, FN=0, Flags=........, SSID=SSID_139625"
"12561","925.382204","RimTesti_00:70:39","Broadcast","802.11","72","Probe Request, SN=848, FN=0, Flags=........, SSID=SSID_139625"
"12562","925.470838","Apple_00:56:73","Broadcast","802.11","63","Probe Request, SN=2428, FN=0, Flags=........, SSID=Wildcard (Broadcast)"
"12563","925.741159","Apple_10:52:79","Broadcast","802.11","142","Probe Request, SN=2496, FN=0, Flags=........, SSID=SSID_071457"
"12564","925.747412","Apple_10:52:79","Broadcast","802.11","142","Probe Request, SN=2501, FN=0, Flags=........, SSID=SSID_071685"
"12565","925.751162","Apple_10:52:79","Broadcast","802.11","142","Probe Request, SN=2504, FN=0, Flags=........, SSID=SSID_099079"
"12566","925.752410","Apple_10:52:79","Broadcast","802.11","142","Probe Request, SN=2505, FN=0, Flags=........, SSID=SSID_027315"
"12567","925.753658","Apple_10:52:79","Broadcast","802.11","142","Probe Request, SN=2506, FN=0, Flags=........, SSID=SSID_002761"
"12568","925.985073","SamsungE_13:88:41","Broadcast","802.11","91","Probe Request, SN=889, FN=0, Flags=........, SSID=Wildcard (Broadcast)"
"12569","926.008299","Nokia_04:26:28","Broadcast","802.11","60","Probe Request, SN=1, FN=0, Flags=........, SSID=Wildcard (Broadcast)"
"12570","926.082025","RimTesti_00:70:39","Broadcast","802.11","72","Probe Request, SN=855, FN=0, Flags=........, SSID=SSID_136206"
"12571","926.082907","RimTesti_00:70:39","Broadcast","802.11","72","Probe Request, SN=856, FN=0, Flags=........, SSID=SSID_136206"
"12572","926.213055","MurataMa_07:65:15","Broadcast","802.11","252","Probe Request, SN=6, FN=0, Flags=........, SSID=SSID_056668"
"12573","926.223350","Apple_14:87:88","Broadcast","802.11","131","Probe Request, SN=936, FN=0, Flags=........, SSID=Wildcard (Broadcast)"
"12574","926.234003","Apple_02:12:37","Broadcast","802.11","131","Probe Request, SN=2607, FN=0, Flags=........, SSID=Wildcard (Broadcast)"
"12575","926.267944","Apple_08:70:28","Broadcast","802.11","131","Probe Request, SN=3094, FN=0, Flags=........, SSID=Wildcard (Broadcast)"
"12576","926.288277","Apple_08:70:28","Broadcast","802.11","131","Probe Request, SN=3095, FN=0, Flags=........, SSID=Wildcard (Broadcast)"
"12577","926.306774","Apple_11:50:24","Broadcast","802.11","131","Probe Request, SN=3563, FN=0, Flags=........, SSID=Wildcard (Broadcast)"
"12578","926.327149","Apple_11:50:24","Broadcast","802.11","131","Probe Request, SN=3564, FN=0, Flags=........, SSID=Wildcard (Broadcast)"
"12579","926.357668","Apple_08:08:74","Broadcast","802.11","74","Probe Request, SN=1290, FN=0, Flags=........, SSID=Wildcard (Broadcast)"
"12580","926.488659","Apple_12:17:87","Broadcast","802.11","131","Probe Request, SN=225, FN=0, Flags=........, SSID=Wildcard (Broadcast)"
"12581","926.509177","Apple_12:17:87","Broadcast","802.11","131","Probe Request, SN=226, FN=0, Flags=........, SSID=Wildcard (Broadcast)"
"12582","926.594119","Rim_04:44:67","Broadcast","802.11","83","Probe Request, SN=130, FN=0, Flags=........, SSID=SSID_125712"
"12583","926.594613","Rim_04:44:67","Broadcast","802.11","83","Probe Request, SN=131, FN=0, Flags=........, SSID=SSID_125712"
"12584","926.595242","Rim_04:44:67","Broadcast","802.11","83","Probe Request, SN=132, FN=0, Flags=........, SSID=SSID_125712"
"12585","926.784096","RimTesti_00:70:39","Broadcast","802.11","72","Probe Request, SN=864, FN=0, Flags=........, SSID=SSID_136405"
"12586","926.786028","RimTesti_00:70:39","Broadcast","802.11","72","Probe Request, SN=865, FN=0, Flags=........, SSID=SSID_136405"
"12587","926.786457","RimTesti_00:70:39","Broadcast","802.11","72","Probe Request, SN=866, FN=0, Flags=........, SSID=SSID_136405"
"12588","926.794603","Apple_04:76:33","Broadcast","802.11","143","Probe Request, SN=17, FN=0, Flags=........, SSID=Wildcard (Broadcast)"
"12589","926.813727","Apple_04:76:33","Broadcast","802.11","143","Probe Request, SN=18, FN=0, Flags=........, SSID=Wildcard (Broadcast)"
"12590","926.849860","Nokia_11:01:67","Broadcast","802.11","131","Probe Request, SN=29, FN=0, Flags=........, SSID=Wildcard (Broadcast)"
"12591","926.906919","Rim_04:44:67","Broadcast","802.11","83","Probe Request, SN=139, FN=0, Flags=........, SSID=SSID_030796"
"12592","926.907335","Rim_04:44:67","Broadcast","802.11","83","Probe Request, SN=140, FN=0, Flags=........, SSID=SSID_030796"
"12593","926.908581","Apple_13:50:44","Broadcast","802.11","142","Probe Request, SN=1528, FN=0, Flags=........, SSID=SSID_133529"
"12594","926.909129","Rim_04:44:67","Broadcast","802.11","83","Probe Request, SN=141, FN=0, Flags=........, SSID=SSID_030796"
"12595","927.053227","Apple_09:92:03","Broadcast","802.11","143","Probe Request, SN=22, FN=0, Flags=........, SSID=Wildcard (Broadcast)"
"12596","927.121929","Apple_10:89:15","Broadcast","802.11","85","Probe Request, SN=919, FN=0, Flags=........, SSID=SSID_024446"
"12597","927.171686","Apple_14:37:74","Broadcast","802.11","143","Probe Request, SN=18, FN=0, Flags=........, SSID=Wildcard (Broadcast)"
"12598","927.178795","Apple_11:65:57","Broadcast","802.11","143","Probe Request, SN=1, FN=0, Flags=........, SSID=Wildcard (Broadcast)"
"12599","927.207493","Rim_04:44:67","Broadcast","802.11","83","Probe Request, SN=148, FN=0, Flags=........, SSID=SSID_121872"
"12600","927.208029","Rim_04:44:67","Broadcast","802.11","83","Probe Request, SN=149, FN=0, Flags=........, SSID=SSID_121872"
"12601","927.398667","Apple_04:27:74","Broadcast","802.11","131","Probe Request, SN=3038, FN=0, Flags=........, SSID=Wildcard (Broadcast)"
"12602","927.477353","Apple_05:61:51","Broadcast","802.11","131","Probe Request, SN=2850, FN=0, Flags=........, SSID=Wildcard (Broadcast)"
"12603","927.489410","RimTesti_00:70:39","Broadcast","802.11","72","Probe Request, SN=875, FN=0, Flags=........, SSID=SSID_062665"
"12604","927.534553","Apple_15:45:47","Broadcast","802.11","143","Probe Request, SN=21, FN=0, Flags=........, SSID=Wildcard (Broadcast)"
"12605","927.554790","Apple_15:45:47","Broadcast","802.11","143","Probe Request, SN=22, FN=0, Flags=........, SSID=Wildcard (Broadcast)"
"12606","927.739498","Apple_05:32:81","Broadcast","802.11","143","Probe Request, SN=21, FN=0, Flags=........, SSID=Wildcard (Broadcast)"
"12607","927.759913","Apple_05:32:81","Broadcast","802.11","143","Probe Request, SN=22, FN=0, Flags=........, SSID=Wildcard (Broadcast)"
"12608","927.763803","MurataMa_10:30:16","Broadcast","802.11","145","Probe Request, SN=1, FN=0, Flags=........, SSID=SSID_123036"
"12609","927.765424","MurataMa_10:30:16","Broadcast","802.11","134","Probe Request, SN=2, FN=0, Flags=........, SSID=Wildcard (Broadcast)"
"12610","927.858809","Apple_13:38:41","Broadcast","802.11","143","Probe Request, SN=21, FN=0, Flags=........, SSID=Wildcard (Broadcast)"
"12611","927.866537","Apple_15:42:30","Broadcast","802.11","143","Probe Request, SN=21, FN=0, Flags=........, SSID=Wildcard (Broadcast)"
"12612","928.082291","Apple_02:12:37","Broadcast","802.11","131","Probe Request, SN=2629, FN=0, Flags=........, SSID=Wildcard (Broadcast)"
"12613","928.102621","Apple_02:12:37","Broadcast","802.11","131","Probe Request, SN=2630, FN=0, Flags=........, SSID=Wildcard (Broadcast)"
"12614","928.380851","Apple_06:77:78","Broadcast","802.11","131","Probe Request, SN=1295, FN=0, Flags=........, SSID=Wildcard (Broadcast)"
"12615","928.386043","Apple_16:04:28","Broadcast","802.11","143","Probe Request, SN=18, FN=0, Flags=........, SSID=Wildcard (Broadcast)"
"12616","928.439460","Apple_13:16:79","Broadcast","802.11","143","Probe Request, SN=21, FN=0, Flags=........, SSID=Wildcard (Broadcast)"
"12617","928.459831","Apple_13:16:79","Broadcast","802.11","143","Probe Request, SN=22, FN=0, Flags=........, SSID=Wildcard (Broadcast)"
"12618","928.500708","Apple_15:77:74","Broadcast","802.11","143","Probe Request, SN=2, FN=0, Flags=........, SSID=Wildcard (Broadcast)"
"12619","928.557830","Apple_00:56:73","Broadcast","802.11","63","Probe Request, SN=2438, FN=0, Flags=........, SSID=Wildcard (Broadcast)"
"12620","928.590956","Apple_08:41:87","Broadcast","802.11","143","Probe Request, SN=21, FN=0, Flags=........, SSID=Wildcard (Broadcast)"
"12621","928.809535","TctMobil_06:15:62","Broadcast","802.11","134","Probe Request, SN=1, FN=0, Flags=........, SSID=Wildcard (Broadcast)"
